종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"143160","아이디스","23450","26300","2850","12.15","243579","5985768400"
"054800","아이디스홀딩스","12700","13300","600","4.72","170284","2244987000"
"332370","아이디피","7730","8830","1100","14.23","666095","5588143420"
"122900","아이마켓코리아","10250","10350","100","0.98","751536","7662325310"
"339950","아이비김영","2135","2450","315","14.75","40059918","107663715615"
"099190","아이센스","32750","37800","5050","15.42","1971359","69061182050"
"289010","아이스크림에듀","4445","5180","735","16.54","21554807","120892599175"
"214430","아이쓰리시스템","17050","19150","2100","12.32","497434","9221226550"
"040910","아이씨디","9200","9620","420","4.57","322719","3001140620"
"068940","아이씨케이","3865","4170","305","7.89","18735339","73452389885"
"052860","아이앤씨","2950","2975","25","0.85","604441","1771531100"
"010780","아이에스동서","40800","41700","900","2.21","1330783","53336576600"
"069920","아이에스이커머스","8160","7960","-200","-2.45","8932940","73859221970"
"038880","아이에이","803","818","15","1.87","24150404","19592258974"
"307180","아이엘사이언스","4035","4025","-10","-0.25","2534394","9750007445"
"101390","아이엠","4780","5300","520","10.88","876764","4525226195"
"078860","아이오케이","721","742","21","2.91","17204747","13260212841"
"114810","아이원스","7310","8010","700","9.58","1676153","12973284310"
"090150","아이윈","1810","2330","520","28.73","40999352","91683867590"
"123010","아이윈플러스","720","692","-28","-3.89","46295895","29838840561"
"031310","아이즈비전","2900","3035","135","4.66","1480362","4469985640"
"185490","아이진","9650","10750","1100","11.40","7199801","76738812040"
"059100","아이컴포넌트","6510","6680","170","2.61","359658","2396705850"
"149010","아이케이세미콘","7970","7400","-570","-7.15","21310","160384420"
"262840","아이퀘스트","8880","9390","510","5.74","10779714","102337204210"
"175250","아이큐어","13300","12950","-350","-2.63","3756780","52456551650"
"052460","아이크래프트","3550","3740","190","5.35","5066546","20101769150"
"119830","아이텍","9380","8400","-980","-10.45","6977842","64227975430"
"052770","아이톡시","2085","2085","0","0.00","0","0"
"124500","아이티센","4155","4310","155","3.73","1436086","5950424285"
"372800","아이티아이즈","12600","12400","-200","-1.59","7554690","89171267020"
"084850","아이티엠반도체","32050","35150","3100","9.67","420936","13956090350"
"114840","아이패밀리에스씨","12200","12850","650","5.33","1576535","19413481350"
"027360","아주IB투자","2965","3195","230","7.76","63640331","214153423815"
"139990","아주스틸","10400","11650","1250","12.02","1611954","18451353100"
"032080","아즈텍WB","2200","2545","345","15.68","28146572","73570239350"
"013310","아진산업","2705","3010","305","11.28","10030420","29189634405"
"059120","아진엑스텍","9550","11100","1550","16.23","4475021","47863855070"
"158430","아톤","28750","29800","1050","3.65","842191","24911190800"
"149300","아퓨어스","1680","1680","0","0.00","17398","28304145"
"067160","아프리카TV","83400","85000","1600","1.92","4647831","399806426400"
"001540","안국약품","8370","9320","950","11.35","4799524","47867297270"
"053800","안랩","88900","92500","3600","4.05","3356657","303168660000"
"251280","안지오랩","9970","8890","-1080","-10.83","27290","245441170"
"065660","안트로젠","21400","22400","1000","4.67","1107386","24432640550"
"297570","알로이스","1635","2110","475","29.05","102306455","222186616110"
"001780","알루코","2950","3205","255","8.64","12630426","38786202690"
"260660","알리코제약","6240","6810","570","9.13","2049697","14019397240"
"361570","알비더블유","17950","18200","250","1.39","10320579","204360331550"
"131370","알서포트","4720","5180","460","9.75","23499155","127697822050"
"140670","알에스오토메이션","13350","15650","2300","17.23","8165660","128796702700"
"096610","알에프세미","3080","4175","1095","35.55","17165838","71532784685"
"061040","알에프텍","5280","5690","410","7.77","3739023","20465814000"
"148250","알엔투테크놀로지","8330","8110","-220","-2.64","1789667","15096649890"
"347860","알체라","13700","16050","2350","17.15","1469569","22045065150"
"196170","알테오젠","63900","74300","10400","16.28","8622357","588358175800"
"123750","알톤스포츠","3205","3615","410","12.79","8610568","31135606230"
"085810","알티캐스트","1600","1745","145","9.06","3864102","6600575205"
"117670","알파홀딩스","2490","2325","-165","-6.63","4895641","11790063630"
"291650","압타머사이언스","13200","10700","-2500","-18.94","11846640","150176372100"
"293780","압타바이오","17050","19050","2000","11.73","31700631","712383076800"
"267810","앙츠","1335","1490","155","11.61","3780","5509095"
"018250","애경산업","14450","14150","-300","-2.08","411194","5962084800"
"161000","애경케미칼","8260","8580","320","3.87","1618466","13205472900"
"196300","애니젠","9470","9440","-30","-0.32","214158","1980729710"
"310200","애니플러스","2860","3200","340","11.89","7884088","25138534640"
"179530","애드바이오텍","4780","5110","330","6.90","2001589","9794300680"
"900100","애머릿지","3585","3585","0","0.00","0","0"
"205500","액션스퀘어","2700","3340","640","23.70","14663110","47575012645"
"052790","액토즈소프트","9040","9910","870","9.62","523178","4950173550"
"290740","액트로","7230","7370","140","1.94","992368","7184795000"
"238090","앤디포스","6800","7290","490","7.21","5332018","40009868550"
"092600","앤씨앤","2905","2415","-490","-16.87","4981444","12539453745"
"129890","앱코","11450","11450","0","0.00","1025251","11653691350"
"174900","앱클론","11450","12700","1250","10.92","3199064","41081694050"
"255440","야스","9170","9350","180","1.96","239222","2285477500"
"030960","양지사","7420","16250","8830","119.00","20414820","275645844340"
"102120","어보브반도체","9950","10750","800","8.04","1765195","18216963160"
"263540","어스앤에어로스페이스","10900","10900","0","0.00","0","0"
"238120","얼라인드","9860","10150","290","2.94","555636","5547923910"
"224810","엄지하우스","6470","4775","-1695","-26.20","4618","20594555"
"019990","에너토크","10700","12100","1400","13.08","3502510","38245269930"
"011090","에넥스","1370","1605","235","17.15","16728008","25617915455"
"270660","에브리봇","29500","35650","6150","20.85","7884910","289509087550"
"038680","에스넷","5560","6140","580","10.43","5026662","32390162000"
"137310","에스디바이오센서","43900","39150","-4750","-10.82","15572199","700424465500"
"217480","에스디생명공학","1960","2900","940","47.96","14383761","39414345675"
"121890","에스디시스템","739","739","0","0.00","0","0"
"097780","에스맥","3385","3385","0","0.00","0","0"
"042110","에스씨디","2250","1870","-380","-16.89","19600644","40296413285"
"298060","에스씨엠생명과학","10950","11250","300","2.74","1119152","12865766700"
"065420","에스아이리소스","699","783","84","12.02","52822477","41523906324"
"270210","에스알바이오텍","4205","3870","-335","-7.97","2734","10414390"
"103230","에스앤더블류","2505","2505","0","0.00","0","0"
"260970","에스앤디","19050","20000","950","4.99","281557","5369277050"
"101490","에스앤에스텍","19650","20000","350","1.78","1973065","39698973950"
"095910","에스에너지","4335","5430","1095","25.26","55118865","269947807025"
"275630","에스에스알","4780","5550","770","16.11","392642","2060599845"
"031330","에스에이엠티","3540","3680","140","3.95","2770177","10067946175"
"060540","에스에이티","2715","2690","-25","-0.92","3011944","8103361425"
"351320","에스에이티이엔지","3570","3620","50","1.40","2098830","7652851220"
"056190","에스에프에이","39850","42150","2300","5.77","2567847","106693216100"
"080000","에스엔유","2895","3010","115","3.97","1016736","3043643375"
"086460","에스엔피제네틱스","10000","7900","-2100","-21.00","13753","106122180"
"005850","에스엘","28900","30950","2050","7.09","4065975","127122104100"
"214310","에스엘바이오닉스","3490","5890","2400","68.77","3673330","17623292780"
"246250","에스엘에스바이오","7100","7000","-100","-1.41","62066","453408300"
"041510","에스엠","68500","74500","6000","8.76","8095800","573416245600"
"010580","에스엠벡셀","1530","1530","0","0.00","0","0"
"299670","에스엠비나","3000","2785","-215","-7.17","155","441675"
"007820","에스엠코어","6140","7050","910","14.82","5805268","39261330280"
"109610","에스와이","3775","3685","-90","-2.38","32423122","118164234570"
"012750","에스원","63700","62400","-1300","-2.04","929519","58646498350"
"306040","에스제이그룹","21050","22050","1000","4.75","456792","9739418450"
"217910","에스제이켐","310","304","-6","-1.94","42669","12956073"
"224020","에스케이씨에스","3740","4340","600","16.04","13938","54222170"
"408920","에스케이증권7호스팩","2185","2185","0","0.00","0","0"
"096630","에스코넥","1170","1235","65","5.56","1786757","2111637430"
"069510","에스텍","6650","7510","860","12.93","376610","2748993900"
"041910","에스텍파마","7720","8850","1130","14.64","3349639","29938894180"
"234300","에스트래픽","3880","4125","245","6.31","2257965","9708579570"
"039440","에스티아이","15750","15250","-500","-3.17","3323155","53703198550"
"098660","에스티오","2370","2285","-85","-3.59","908438","2035699445"
"052020","에스티큐브","7160","19150","11990","167.46","34451107","466219970070"
"237690","에스티팜","95100","117000","21900","23.03","2882986","294971345000"
"050760","에스폴리텍","3395","3640","245","7.22","6427511","23878678475"
"288620","에스퓨얼셀","22100","24450","2350","10.63","1606328","36450593850"
"317830","에스피시스템스","10100","10500","400","3.96","8932981","91742214142"
"058610","에스피지","12850","17200","4350","33.85","18297768","275220415150"
"043340","에쎈테크","1240","1010","-230","-18.55","8696424","9563349690"
"023960","에쓰씨엔지니어링","2365","2275","-90","-3.81","6227992","14153325990"
"298690","에어부산","3859","3580","-279","-7.23","4807786","7936968750"
"187660","에이디엠코리아","3150","3115","-35","-1.11","3833985","12317485795"
"054630","에이디칩스","291","351","60","20.62","98821126","38699969943"
"200710","에이디테크놀로지","13300","14100","800","6.02","852035","11738739750"
"096690","에이루트","428","521","93","21.73","177361288","96219156643"
"140910","에이리츠","5570","5650","80","1.44","110175","595900560"
"078520","에이블씨엔씨","5260","5220","-40","-0.76","909727","4799970700"
"298380","에이비엘바이오","25500","25550","50","0.20","12248273","294056565500"
"203400","에이비온","8150","10550","2400","29.45","2841313","27931302470"
"195990","에이비프로바이오","854","840","-14","-1.64","34663200","30198397061"
"003800","에이스침대","40950","43000","2050","5.01","11964","503770150"
"088800","에이스테크","7240","7920","680","9.39","4118660","31163478140"
"241840","에이스토리","27750","26650","-1100","-3.96","17704651","548420004550"
"312610","에이에프더블류","3345","3760","415","12.41","4071253","15873024780"
"015260","에이엔피","2445","2325","-120","-4.91","4435843","10191153205"
"234070","에이원알폼","24850","24850","0","0.00","0","0"
"072990","에이치시티","11000","10650","-350","-3.18","508644","5600577450"
"227100","에이치앤비디자인","7090","4775","-2315","-32.65","4566658","26226423055"
"044990","에이치엔에스하이텍","12150","12150","0","0.00","0","0"
"239610","에이치엘사이언스","35450","30800","-4650","-13.12","61912","1989595400"
"353070","에이치엠씨제4호스팩","2115","2105","-10","-0.47","175485","371467015"
"353060","에이치엠씨제5호스팩","2120","2100","-20","-0.94","187274","393929330"
"044780","에이치케이","1830","1905","75","4.10","1746394","3156406480"
"357230","에이치피오","9610","11900","2290","23.83","4355054","53020386990"
"071670","에이테크솔루션","12600","13250","650","5.16","1405652","17792438250"
"045660","에이텍","12550","12950","400","3.19","4764452","60564067600"
"224110","에이텍티앤","13200","12200","-1000","-7.58","1759438","22888361500"
"230980","에이트원","849","1010","161","18.96","32564360","34160499302"
"021080","에이티넘인베스트","3190","3480","290","9.09","18071155","63233000790"
"089530","에이티세미콘","1130","1090","-40","-3.54","18098045","20167811722"
"200470","에이팩트","4000","5040","1040","26.00","23818715","132969475430"
"207490","에이펙스인텍","7450","8010","560","7.52","2490","19985140"
"262260","에이프로","11150","13400","2250","20.18","3108549","41226911550"
"007460","에이프로젠","1595","1500","-95","-5.96","60984247","94326078185"
"109960","에이프로젠 H&G","518","535","17","3.28","2972364","1582957144"
"003060","에이프로젠제약","595","672","77","12.94","18510036","12113440058"
"244920","에이플러스에셋","6030","6330","300","4.98","1877680","11750439090"
"089970","에이피티씨","16050","17200","1150","7.17","3313311","54433072200"
"230240","에치에프알","27650","33550","5900","21.34","1906747","58485889250"
"230360","에코마케팅","14800","18100","3300","22.30","5498925","94893644350"
"038870","에코바이오","6720","6860","140","2.08","943228","6327906700"
"128540","에코캡","6230","7990","1760","28.25","56979113","435585390080"
"086520","에코프로","71400","119600","48200","67.51","26593372","2558729942900"
"247540","에코프로비엠","118900","122700","3800","3.20","26361448","3141542701600"
"383310","에코프로에이치엔","37750","61200","23450","62.12","7639065","410003111900"
"038110","에코플라스틱","2735","3000","265","9.69","49367819","147312008040"
"073540","에프알텍","3070","3120","50","1.63","718742","2205139075"
"064850","에프앤가이드","6410","7960","1550","24.18","5222316","40619481160"
"064090","에프앤리퍼블릭","2585","2790","205","7.93","393637","1050913970"
"036810","에프에스티","14650","15250","600","4.10","949612","14157937950"
"173940","에프엔씨엔터","5900","5630","-270","-4.58","388440","2261554850"
"083500","에프엔에스테크","8010","9320","1310","16.35","738116","6352540350"
"054940","엑사이엔씨","1140","1195","55","4.82","2545647","2903992645"
"950130","엑세스바이오","17200","17550","350","2.03","50416298","999007180200"
"205100","엑셈","3785","4180","395","10.44","6561241","26548966475"
"070300","엑스큐어","2555","3115","560","21.92","389002","1151127135"
"092870","엑시콘","9280","9800","520","5.60","847031","8260972990"
"317870","엔바이오니아","11200","8550","-2650","-23.66","786917","7280016950"
"067570","엔브이에이치코리아","3465","3765","300","8.66","1448819","5221991495"
"236810","엔비티","7390","7160","-230","-3.11","3456613","26158677560"
"140610","엔솔바이오사이언스","14000","13000","-1000","-7.14","140854","1882819850"
"333620","엔시스","13500","14950","1450","10.74","472908","6660329950"
"101400","엔시트론","781","793","12","1.54","6030901","4756412180"
"036570","엔씨소프트","373500","401500","28000","7.50","2168598","821163338250"
"217820","엔에스","8360","8800","440","5.26","1614185","14591305220"
"031860","엔에스엔","1200","1280","80","6.67","21937338","26602985170"
"238170","엔에스엠","766","849","83","10.84","39266","27347927"
"224760","엔에스컴퍼니","3295","2450","-845","-25.64","6092","15962555"
"380440","엔에이치스팩19호","2100","2090","-10","-0.48","1530003","3203404670"
"391060","엔에이치스팩20호","2100","2085","-15","-0.71","643328","1346776085"
"396770","엔에이치스팩22호","2150","2130","-20","-0.93","237004","509784710"
"422040","엔에이치스팩23호","2115","2115","0","0.00","465052","987889920"
"265740","엔에프씨","11250","10850","-400","-3.56","443789","4947536700"
"354200","엔젠바이오","8180","8780","600","7.33","2156273","22141127730"
"093510","엔지브이아이","2000","2000","0","0.00","100","198875"
"208860","엔지스테크널러지","2205","2205","0","0.00","0","0"
"183490","엔지켐생명과학","17000","21050","4050","23.82","11575034","267003775750"
"085310","엔케이","873","999","126","14.43","1898310","1731683710"
"182400","엔케이맥스","15300","16850","1550","10.13","10587756","174699248700"
"348370","엔켐","47100","57200","10100","21.44","2709283","136977493550"
"069410","엔텔스","5640","6100","460","8.16","890536","5377677950"
"227950","엔투텍","1385","1330","-55","-3.97","8268852","11593277520"
"291230","엔피","7210","7750","540","7.49","13395996","107303799090"
"198080","엔피디","2380","2545","165","6.93","372545","923012550"
"048830","엔피케이","2020","2245","225","11.14","3287427","7106144040"
"096870","엘디티","3685","3695","10","0.27","399386","1475196695"
"276240","엘리비젼","598","749","151","25.25","16375","9387793"
"900140","엘브이엠씨홀딩스","2920","3070","150","5.14","3110796","9141315920"
"376190","엘비루셈","7310","7800","490","6.70","361569","2766206380"
"061970","엘비세미콘","8310","9360","1050","12.64","7976082","72374345810"
"138690","엘아이에스","982","982","0","0.00","0","0"
"290650","엘앤씨바이오","31700","28500","-3200","-10.09","2857575","86522404950"
"066970","엘앤에프","214200","244400","30200","14.10","9943588","2251594170700"
"156100","엘앤케이바이오","10350","11500","1150","11.11","1071999","12625234500"
"311060","엘에이티","3800","4700","900","23.68","10301","41385045"
"073110","엘엠에스","7960","8070","110","1.38","297226","2373691580"
"083310","엘오티베큠","12450","11600","-850","-6.83","2263025","27971708150"
"037950","엘컴텍","1150","1180","30","2.61","7116612","8291091000"
"170920","엘티씨","8130","8980","850","10.46","301423","2497061050"
"058630","엠게임","7590","8260","670","8.83","6602937","52740537210"
"058970","엠로","16500","15250","-1250","-7.58","740322","11997809900"
"019590","엠벤처투자","1205","1475","270","22.41","16332938","23322945825"
"169330","엠브레인","3545","3585","40","1.13","552429","1953717175"
"097520","엠씨넥스","31050","34600","3550","11.43","1131217","36885269000"
"179290","엠아이텍","9170","12250","3080","33.59","11906538","126125734080"
"009780","엠에스씨","5790","6070","280","4.84","141424","843795460"
"123040","엠에스오토텍","4295","4930","635","14.78","2602779","12483709675"
"323230","엠에프엠코리아","889","940","51","5.74","1033677","949754643"
"033160","엠케이전자","11000","13350","2350","21.36","3749122","44976131100"
"347890","엠투아이","8250","9420","1170","14.18","2607551","23585590300"
"033310","엠투엔","6400","8630","2230","34.84","17759754","147388557810"
"259630","엠플러스","14750","16600","1850","12.54","2250203","36290689450"
"065150","엠피대산","569","562","-7","-1.23","2589459","1463385256"
"115960","연우","17250","17900","650","3.77","497631","8630113850"
"090740","연이비앤티","2105","2105","0","0.00","0","0"
"060850","영림원소프트랩","8630","10550","1920","22.25","3533899","36050448520"
"014440","영보화학","3625","4235","610","16.83","5138976","21225758205"
"007530","영신금속","2705","2675","-30","-1.11","442477","1186013705"
"143540","영우디에스피","1530","1930","400","26.14","110632711","220337832450"
"111770","영원무역","39650","41950","2300","5.80","1978741","79441010328"
"009970","영원무역홀딩스","47300","47100","-200","-0.42","383459","18287863150"
"003520","영진약품","3555","3605","50","1.41","7206202","26040356085"
"000670","영풍","511000","592000","81000","15.85","19958","10726488500"
"036560","영풍정밀","8560","9210","650","7.59","1802754","17089477390"
"006740","영풍제지","7280","7280","0","0.00","5141383","38215587440"
"012280","영화금속","1100","1205","105","9.55","4219135","4874299630"
"265560","영화테크","12700","13950","1250","9.84","2875373","38507213450"
"012160","영흥","785","848","63","8.03","2665937","2194195288"
"036000","예림당","1900","1995","95","5.00","379118","726104555"
"250930","예선테크","1325","1455","130","9.81","5902092","8744902765"
"053280","예스24","6370","6750","380","5.97","1263323","8376255040"
"015360","예스코홀딩스","34600","35150","550","1.59","57138","2010693750"
"122640","예스티","6760","9120","2360","34.91","1930664","15555710350"
"900300","오가닉티코스메틱","348","331","-17","-4.89","22896635","7713219001"
"045060","오공","3655","3805","150","4.10","6278186","25536147535"
"080520","오디텍","5480","5650","170","3.10","1192504","6559088350"
"007310","오뚜기","433500","466500","33000","7.61","275960","124132977000"
"039830","오로라","7940","8750","810","10.20","486724","4055900530"
"322310","오로스테크놀로지","15150","14850","-300","-1.98","384520","5643577950"
"046120","오르비텍","6970","7420","450","6.46","69332774","491399503930"
"014940","오리엔탈정공","2805","3370","565","20.14","8323110","27618064435"
"002630","오리엔트바이오","760","841","81","10.66","8973738","7381731210"
"065500","오리엔트정공","1595","1900","305","19.12","2900728","5065073815"
"271560","오리온","106000","105500","-500","-0.47","2957876","305513686000"
"001800","오리온홀딩스","14950","14950","0","0.00","1412318","21162560750"
"010470","오리콤","6850","6480","-370","-5.40","2181168","14079360430"
"352910","오비고","10950","11500","550","5.02","2733252","31470995400"
"053980","오상자이엘","6080","6590","510","8.39","22011780","165097530270"
"052420","오성첨단소재","2150","2150","0","0.00","0","0"
"241790","오션브릿지","11000","12500","1500","13.64","724615","8906279200"
"329020","오션스톤","1485","1300","-185","-12.46","19095","26965735"
"039200","오스코텍","28150","28050","-100","-0.36","3048123","86953306050"
"226400","오스테오닉","3025","2915","-110","-3.64","759617","2271424330"
"031510","오스템","1805","2015","210","11.63","16548898","35335240785"
"048260","오스템임플란트","99300","110400","11100","11.18","3801809","395835062750"
"138080","오이솔루션","22150","23800","1650","7.45","436904","10122330400"
"080580","오킨스전자","21450","20150","-1300","-6.06","1507624","30509511300"
"067170","오텍","7660","7480","-180","-2.35","1256143","9804782370"
"353590","오토앤","11550","13700","2150","18.61","10108546","132498050700"
"173130","오파스넷","6140","5470","-670","-10.91","9237696","51283105760"
"049480","오픈베이스","2825","3070","245","8.67","16914379","51822912325"
"309930","오하임아이엔티","3120","3590","470","15.06","8968308","31599473940"
"244460","올리패스","5800","5780","-20","-0.34","4714539","27016803580"
"226950","올릭스","23500","23200","-300","-1.28","2297522","52926254100"
"057540","옴니시스템","2635","2250","-385","-14.61","54488883","139198378365"
"131030","옵투스제약","6160","6630","470","7.63","939201","6413614190"
"082210","옵트론텍","5340","5640","300","5.62","5947930","33172601010"
"109080","옵티시스","11800","14050","2250","19.07","2188196","31483171750"
"153710","옵티팜","8620","10050","1430","16.59","6070414","60817639080"
"321820","와이더플래닛","7500","7900","400","5.33","319575","2473616370"
"122990","와이솔","8590","8980","390","4.54","856310","7477871030"
"232140","와이아이케이","4140","4290","150","3.62","1445770","6036911600"
"065530","와이어블","2680","2945","265","9.89","15245915","46243227725"
"067900","와이엔텍","9220","10000","780","8.46","2797485","28505131450"
"155650","와이엠씨","6210","6000","-210","-3.38","709581","4390991140"
"273640","와이엠텍","15000","16750","1750","11.67","652578","10342801900"
"251370","와이엠티","12600","15150","2550","20.24","3473791","50962547200"
"066430","와이오엠","2005","1885","-120","-5.99","1085236","2140968395"
"193250","와이제이엠게임즈","2100","2150","50","2.38","17446396","37881176195"
"273060","와이즈버즈","1290","1295","5","0.39","1715584","2255774130"
"019210","와이지-원","6650","7450","800","12.03","2277852","15617673180"
"122870","와이지엔터테인먼트","49650","58900","9250","18.63","4696428","257430181750"
"011690","와이투솔루션","800","715","-85","-10.63","24483752","17060589265"
"332570","와이팜","4660","4760","100","2.15","1359820","6480648670"
"079000","와토스코리아","5630","6570","940","16.70","4774781","31774702440"
"070960","용평리조트","4005","4045","40","1.00","1195660","4737801325"
"316140","우리금융지주","11600","12150","550","4.74","52156007","613220980914"
"032820","우리기술","2225","2100","-125","-5.62","62795362","131244530505"
"041190","우리기술투자","5530","6330","800","14.47","69453929","435500643320"
"115440","우리넷","8730","9000","270","3.09","1595823","14119061660"
"046970","우리로","1485","1605","120","8.08","9340764","14542646815"
"082850","우리바이오","3175","3785","610","19.21","86347325","350143129940"
"215360","우리산업","14700","16300","1600","10.88","4536002","73077716750"
"072470","우리산업홀딩스","4450","5570","1120","25.17","46784244","256723250870"
"073560","우리손에프앤지","1965","1990","25","1.27","16291681","31547911430"
"037400","우리엔터프라이즈","2310","2625","315","13.64","11498826","30177187075"
"153490","우리이앤엘","1195","1355","160","13.39","6843007","9012245175"
"010050","우리종금","884","972","88","9.95","56636276","52341751195"
"101170","우림피티에스","8950","9120","170","1.90","47662095","430948365090"
"006980","우성","24900","25150","250","1.00","177053","4331730100"
"066590","우수AMS","3810","4010","200","5.25","7060108","28447245240"
"017370","우신시스템","2470","2670","200","8.10","2398635","6289095895"
"103840","우양","3800","4010","210","5.53","1600491","6420221425"
"046940","우원개발","4305","5490","1185","27.53","18367999","90653472265"
"215380","우정바이오","4970","5060","90","1.81","2960798","15549218865"
"065680","우주일렉트로","21400","21500","100","0.47","894169","18824508400"
"105840","우진","11900","13700","1800","15.13","29936874","374892498500"
"018620","우진비앤지","2115","2180","65","3.07","20186554","42880564095"
"010400","우진아이엔에스","6020","6620","600","9.97","787004","5366507200"
"049800","우진플라임","3385","3900","515","15.21","701170","2538699160"
"016880","웅진","1395","1500","105","7.53","9743205","14429685310"
"095720","웅진씽크빅","2380","2595","215","9.03","4490867","11494855115"
"005820","원림","22800","25300","2500","10.96","94738","2409056900"
"307280","원바이오젠","1625","1640","15","0.92","1144987","1866417710"
"053080","원방테크","10550","12050","1500","14.22","1863699","21368299150"
"032940","원익","3675","3860","185","5.03","350756","1322631645"
"240810","원익IPS","28700","29300","600","2.09","8107083","243175012860"
"074600","원익QnC","26600","24800","-1800","-6.77","9807358","243962569900"
"104830","원익머트리얼즈","30850","31700","850","2.76","1893087","57891086350"
"014190","원익큐브","2460","2755","295","11.99","8713287","23658273720"
"131390","원익피앤이","20650","21000","350","1.69","2301343","48207432700"
"030530","원익홀딩스","3835","3990","155","4.04","3148345","12264920650"
"012620","원일특강","11500","12100","600","5.22","3638239","44496222600"
"382840","원준","41368","35400","-5968","-14.43","9277269","379111473900"
"336570","원텍","3025","2975","-50","-1.65","23734967","72706040635"
"376980","원티드랩","21900","23250","1350","6.16","2694238","64202248550"
"122830","원포유","1890","1900","10","0.53","314392","589934730"
"008370","원풍","4880","5010","130","2.66","346610","1717656805"
"008290","원풍물산","736","842","106","14.40","7831693","6899954860"
"101160","월덱스","18550","19000","450","2.43","2673252","50835677250"
"336060","웨이버스","1720","1740","20","1.16","6665747","11607669180"
"095270","웨이브일렉트로","5580","5430","-150","-2.69","863910","4672425800"
"010600","웰바이오텍","1650","1715","65","3.94","43955543","78781890050"
"065950","웰크론","3355","3580","225","6.71","10711307","39480438415"
"076080","웰크론한텍","2935","4400","1465","49.91","100671888","424839270575"
"196700","웹스","3440","3980","540","15.70","46213325","180009007590"
"069080","웹젠","18700","20750","2050","10.96","1425721","27905907400"
"053580","웹케시","16450","20450","4000","24.32","1088124","20266498150"
"071460","위니아","2790","2545","-245","-8.78","1821242","4684177355"
"377460","위니아에이드","11700","9150","-2550","-21.79","7371257","73967658810"
"044340","위닉스","12150","12950","800","6.58","641102","7874318650"
"330350","위더스제약","8530","9000","470","5.51","606061","5443498230"
"348350","위드텍","15300","15100","-200","-1.31","210404","3184970750"
"112040","위메이드","59100","70900","11800","19.97","21830913","1468990516300"
"101730","위메이드맥스","18150","22750","4600","25.34","23221298","489630549700"
"123420","위메이드플레이","23550","28300","4750","20.17","4581036","121985032250"
"065370","위세아이텍","11350","11150","-200","-1.76","401295","4577456550"
"140660","위월드","2400","2495","95","3.96","10413","24403000"
"038620","위즈코프","1130","1200","70","6.19","25628481","30754313015"
"299900","위지윅스튜디오","21750","25500","3750","17.24","9381324","221493854750"
"036090","위지트","839","1025","186","22.17","129198677","137022840207"
"136540","윈스","13600","14300","700","5.15","412330","5725018400"
"320000","윈텍","2125","2315","190","8.94","6339744","15192243545"
"097800","윈팩","1400","1460","60","4.29","1394859","1986386075"
"192390","윈하이텍","3615","4020","405","11.20","2083159","8033425065"
"313760","윌링스","11100","11650","550","4.95","1570292","17950223950"
"008600","윌비스","931","1000","69","7.41","7986074","7781243333"
"900340","윙입푸드","1365","1200","-165","-12.09","24657024","31683600915"
"033270","유나이티드제약","23550","25650","2100","8.92","1548469","39954951150"
"064510","유네코","2750","2750","0","0.00","0","0"
"014830","유니드","89000","96100","7100","7.98","1541998","146367869300"
"036200","유니셈","7360","7370","10","0.14","13655646","103215222580"
"018000","유니슨","2370","2780","410","17.30","22890380","58454149010"
"000910","유니온","5790","6460","670","11.57","25612269","165918002640"
"047400","유니온머티리얼","2230","3460","1230","55.16","273919228","906542848185"
"203450","유니온커뮤니티","2795","3260","465","16.64","4471399","14882730385"
"011330","유니켐","1200","1190","-10","-0.83","1867333","2215977370"
"077500","유니퀘스트","9000","9200","200","2.22","1760518","16342883600"
"011320","유니크","6520","7070","550","8.44","13491227","90658101890"
"086390","유니테스트","17850","19200","1350","7.56","3582244","65767723300"
"241690","유니테크노","5650","5820","170","3.01","2874493","16449006750"
"142210","유니트론텍","3695","4010","315","8.53","1596782","6109281170"
"121060","유니포인트","1700","1745","45","2.65","54690","95889485"
"048430","유라테크","6900","7360","460","6.67","437719","3186014500"
"206650","유바이오로직스","15750","17100","1350","8.57","9747384","164662624500"
"089850","유비벨록스","14650","16350","1700","11.60","2073976","33059025150"
"084440","유비온","2235","2295","60","2.68","135739","306649820"
"032620","유비케어","5360","6110","750","13.99","9940245","61647132670"
"264450","유비쿼스","14850","17400","2550","17.17","471343","7604265550"
"078070","유비쿼스홀딩스","16600","16300","-300","-1.81","1052486","17488876150"
"002920","유성기업","2820","2970","150","5.32","279803","808080225"
"024800","유성티엔에스","2555","2705","150","5.87","869174","2234719160"
"000700","유수홀딩스","5920","6130","210","3.55","391334","2348273420"
"054930","유신","27250","27250","0","0.00","4314685","115208311600"
"069330","유아이디","2060","2230","170","8.25","2079015","4576453180"
"049520","유아이엘","2550","3070","520","20.39","521051","1484321270"
"367460","유안타제7호스팩","2480","2180","-300","-12.10","8867780","21308453095"
"367480","유안타제8호스팩","2150","2150","0","0.00","493678","1064511235"
"003470","유안타증권","2675","2945","270","10.09","2348182","6487576145"
"003475","유안타증권우","2880","3235","355","12.33","90598","271998880"
"263770","유에스티","3025","3310","285","9.42","391303","1222173585"
"337840","유엑스엔","17400","19600","2200","12.64","58370","1060326850"
"072130","유엔젤","3180","3415","235","7.39","963006","3217373930"
"000220","유유제약","6470","6770","300","4.64","4751574","32809794100"
