종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"262840","아이퀘스트","8880","9410","530","5.97","10779197","102332344490"
"175250","아이큐어","13300","12850","-450","-3.38","3756353","52451047200"
"052460","아이크래프트","3550","3730","180","5.07","5066399","20101220270"
"119830","아이텍","9380","8380","-1000","-10.66","6975451","64207891060"
"052770","아이톡시","2085","2085","0","0.00","0","0"
"124500","아이티센","4155","4310","155","3.73","1435337","5947196325"
"372800","아이티아이즈","12600","12500","-100","-0.79","7553970","89162327920"
"084850","아이티엠반도체","32050","35100","3050","9.52","419452","13903963750"
"114840","아이패밀리에스씨","12200","12700","500","4.10","1570493","19335964950"
"027360","아주IB투자","2965","3200","235","7.93","63627770","214113341925"
"139990","아주스틸","10400","11600","1200","11.54","1611087","18441299600"
"032080","아즈텍WB","2200","2550","350","15.91","28139451","73552103395"
"013310","아진산업","2705","3010","305","11.28","10025956","29176186050"
"059120","아진엑스텍","9550","11050","1500","15.71","4474528","47858402320"
"158430","아톤","28750","29900","1150","4.00","842069","24907553500"
"149300","아퓨어스","1680","1680","0","0.00","17398","28304145"
"067160","아프리카TV","83400","84800","1400","1.68","4643274","399419115900"
"001540","안국약품","8370","9310","940","11.23","4797694","47850244080"
"053800","안랩","88900","92500","3600","4.05","3356415","303146270700"
"251280","안지오랩","9970","9400","-570","-5.72","27220","244812320"
"065660","안트로젠","21400","22400","1000","4.67","1107331","24431408950"
"297570","알로이스","1635","2115","480","29.36","102301564","222176272450"
"001780","알루코","2950","3205","255","8.64","12629018","38781696210"
"260660","알리코제약","6240","6810","570","9.13","2049684","14019308710"
"361570","알비더블유","17950","18200","250","1.39","10320306","204355362300"
"131370","알서포트","4720","5190","470","9.96","23497517","127689343490"
"140670","알에스오토메이션","13350","15600","2250","16.85","8161116","128725826300"
"096610","알에프세미","3080","4150","1070","34.74","17155142","71488350550"
"061040","알에프텍","5280","5690","410","7.77","3738910","20465171030"
"148250","알엔투테크놀로지","8330","8100","-230","-2.76","1788486","15087071960"
"347860","알체라","13700","16100","2400","17.52","1467011","22003938500"
"196170","알테오젠","63900","74600","10700","16.74","8618688","588085723500"
"123750","알톤스포츠","3205","3610","405","12.64","8608847","31129391700"
"085810","알티캐스트","1600","1745","145","9.06","3864087","6600549030"
"117670","알파홀딩스","2490","2330","-160","-6.43","4884024","11763100780"
"291650","압타머사이언스","13200","10650","-2550","-19.32","11846636","150176329350"
"293780","압타바이오","17050","18950","1900","11.14","31695368","712283092000"
"267810","앙츠","1335","1490","155","11.61","3770","5494195"
"018250","애경산업","14450","14150","-300","-2.08","410984","5959112800"
"161000","애경케미칼","8260","8580","320","3.87","1617274","13195257940"
"196300","애니젠","9470","9440","-30","-0.32","214155","1980701390"
"310200","애니플러스","2860","3210","350","12.24","7878410","25120377480"
"179530","애드바이오텍","4780","5130","350","7.32","2001206","9792345710"
"900100","애머릿지","3585","3585","0","0.00","0","0"
"205500","액션스퀘어","2700","3345","645","23.89","14657245","47555428435"
"052790","액토즈소프트","9040","9890","850","9.40","523023","4948639090"
"290740","액트로","7230","7390","160","2.21","991958","7181770250"
"238090","앤디포스","6800","7300","500","7.35","5329998","39995231210"
"092600","앤씨앤","2905","2420","-485","-16.70","4973604","12520544335"
"129890","앱코","11450","11450","0","0.00","1024864","11649279500"
"174900","앱클론","11450","12750","1300","11.35","3197783","41065379000"
"255440","야스","9170","9380","210","2.29","239005","2283439840"
"030960","양지사","7420","16000","8580","115.63","20298926","273754087740"
"102120","어보브반도체","9950","10750","800","8.04","1763976","18203885610"
"263540","어스앤에어로스페이스","10900","10900","0","0.00","0","0"
"238120","얼라인드","9860","10100","240","2.43","555513","5546675460"
"224810","엄지하우스","6470","4775","-1695","-26.20","4618","20594555"
"019990","에너토크","10700","12000","1300","12.15","3497750","38187845380"
"011090","에넥스","1370","1600","230","16.79","16716597","25599644675"
"270660","에브리봇","29500","35750","6250","21.19","7882194","289412084300"
"038680","에스넷","5560","6150","590","10.61","5026284","32387841580"
"137310","에스디바이오센서","43900","39200","-4700","-10.71","15566976","700219608650"
"217480","에스디생명공학","1960","2930","970","49.49","14376144","39392143550"
"121890","에스디시스템","739","739","0","0.00","0","0"
"097780","에스맥","3385","3385","0","0.00","0","0"
"042110","에스씨디","2250","1870","-380","-16.89","19595701","40287193110"
"298060","에스씨엠생명과학","10950","11200","250","2.28","1119061","12864743400"
"065420","에스아이리소스","699","784","85","12.16","52805589","41510710970"
"270210","에스알바이오텍","4205","3870","-335","-7.97","2734","10414390"
"103230","에스앤더블류","2505","2505","0","0.00","0","0"
"260970","에스앤디","19050","20000","950","4.99","280726","5352578950"
"101490","에스앤에스텍","19650","20200","550","2.80","1969489","39627206750"
"095910","에스에너지","4335","5420","1085","25.03","54995481","269282214665"
"275630","에스에스알","4780","5530","750","15.69","392627","2060516815"
"031330","에스에이엠티","3540","3680","140","3.95","2769069","10063873270"
"060540","에스에이티","2715","2705","-10","-0.37","3003708","8081133305"
"351320","에스에이티이엔지","3570","3615","45","1.26","2098714","7652431300"
"056190","에스에프에이","39850","42450","2600","6.52","2566175","106622590100"
"080000","에스엔유","2895","3020","125","4.32","1015509","3039950095"
"086460","에스엔피제네틱스","10000","7900","-2100","-21.00","13753","106122180"
"005850","에스엘","28900","30900","2000","6.92","4064440","127074596700"
"214310","에스엘바이오닉스","3490","5800","2310","66.19","3648800","17480357440"
"246250","에스엘에스바이오","7100","7000","-100","-1.41","61849","451889300"
"041510","에스엠","68500","74400","5900","8.61","8091739","573114053000"
"010580","에스엠벡셀","1530","1530","0","0.00","0","0"
"299670","에스엠비나","3000","2785","-215","-7.17","155","441675"
"007820","에스엠코어","6140","7050","910","14.82","5805074","39259962780"
"109610","에스와이","3775","3705","-70","-1.85","32405355","118098600960"
"012750","에스원","63700","62400","-1300","-2.04","929078","58618972950"
"306040","에스제이그룹","21050","22050","1000","4.75","456680","9736946450"
"217910","에스제이켐","310","304","-6","-1.94","42669","12956073"
"224020","에스케이씨에스","3740","4340","600","16.04","13938","54222170"
"408920","에스케이증권7호스팩","2185","2185","0","0.00","0","0"
"096630","에스코넥","1170","1235","65","5.56","1786757","2111637430"
"069510","에스텍","6650","7510","860","12.93","376610","2748993900"
"041910","에스텍파마","7720","8860","1140","14.77","3348781","29931300260"
"234300","에스트래픽","3880","4110","230","5.93","2257948","9708509580"
"039440","에스티아이","15750","15300","-450","-2.86","3318739","53635848550"
"098660","에스티오","2370","2300","-70","-2.95","908045","2034799655"
"052020","에스티큐브","7160","19250","12090","168.85","34447499","466150705820"
"237690","에스티팜","95100","117400","22300","23.45","2879857","294605035000"
"050760","에스폴리텍","3395","3590","195","5.74","6396668","23765774000"
"288620","에스퓨얼셀","22100","24550","2450","11.09","1592660","36117038000"
"317830","에스피시스템스","10100","10500","400","3.96","8930161","91712463242"
"058610","에스피지","12850","17300","4450","34.63","18280518","274922798550"
"043340","에쎈테크","1240","1015","-225","-18.15","8695970","9562891150"
"023960","에쓰씨엔지니어링","2365","2275","-90","-3.81","6221828","14139238055"
"298690","에어부산","3859","3575","-284","-7.36","4805804","7929875295"
"187660","에이디엠코리아","3150","3115","-35","-1.11","3832731","12313579940"
"054630","에이디칩스","291","352","61","20.96","98817602","38698732907"
"200710","에이디테크놀로지","13300","14100","800","6.02","852005","11738316750"
"096690","에이루트","428","521","93","21.73","177337212","96206616385"
"140910","에이리츠","5570","5640","70","1.26","110018","595013690"
"078520","에이블씨엔씨","5260","5230","-30","-0.57","909649","4799563530"
"298380","에이비엘바이오","25500","25550","50","0.20","12235584","293732262450"
"203400","에이비온","8150","10700","2550","31.29","2840252","27920081420"
"195990","에이비프로바이오","854","843","-11","-1.29","34613270","30156433004"
"003800","에이스침대","40950","43000","2050","5.01","11964","503770150"
"088800","에이스테크","7240","7880","640","8.84","4109121","31088128820"
"241840","에이스토리","27750","26600","-1150","-4.14","17699152","548273570000"
"312610","에이에프더블류","3345","3740","395","11.81","4069045","15864751235"
"015260","에이엔피","2445","2330","-115","-4.70","4435826","10191113680"
"234070","에이원알폼","24850","24850","0","0.00","0","0"
"072990","에이치시티","11000","10600","-400","-3.64","507857","5592174900"
"227100","에이치앤비디자인","7090","4800","-2290","-32.30","4566501","26225672850"
"044990","에이치엔에스하이텍","12150","12150","0","0.00","0","0"
"239610","에이치엘사이언스","35450","30800","-4650","-13.12","61907","1989441400"
"353070","에이치엠씨제4호스팩","2115","2105","-10","-0.47","175485","371467015"
"353060","에이치엠씨제5호스팩","2120","2100","-20","-0.94","187274","393929330"
"044780","에이치케이","1830","1895","65","3.55","1746276","3156181765"
"357230","에이치피오","9610","11900","2290","23.83","4353426","53001051190"
"071670","에이테크솔루션","12600","13250","650","5.16","1403731","17766985000"
"045660","에이텍","12550","12900","350","2.79","4762832","60543165150"
"224110","에이텍티앤","13200","12250","-950","-7.20","1759184","22885251050"
"230980","에이트원","849","1010","161","18.96","32555410","34151458762"
"021080","에이티넘인베스트","3190","3490","300","9.40","18057238","63184472315"
"089530","에이티세미콘","1130","1095","-35","-3.10","18061650","20128340577"
"200470","에이팩트","4000","5040","1040","26.00","23816956","132960610070"
"207490","에이펙스인텍","7450","8010","560","7.52","2490","19985140"
"262260","에이프로","11150","13350","2200","19.73","3106874","41204518900"
"007460","에이프로젠","1595","1510","-85","-5.33","60961441","94291766130"
"109960","에이프로젠 H&G","518","536","18","3.47","2972303","1582924509"
"003060","에이프로젠제약","595","674","79","13.28","18500612","12107096384"
"244920","에이플러스에셋","6030","6320","290","4.81","1874935","11733088120"
"089970","에이피티씨","16050","17250","1200","7.48","3310543","54385431250"
"230240","에치에프알","27650","33600","5950","21.52","1897981","58191356200"
"230360","에코마케팅","14800","18050","3250","21.96","5488975","94714175100"
"038870","에코바이오","6720","6860","140","2.08","942985","6326244600"
"128540","에코캡","6230","8020","1790","28.73","56958181","435418018230"
"086520","에코프로","71400","119500","48100","67.37","26580971","2557250377400"
"247540","에코프로비엠","118900","122700","3800","3.20","26348351","3139937155400"
"383310","에코프로에이치엔","37750","60900","23150","61.32","7635771","409802174500"
"038110","에코플라스틱","2735","3005","270","9.87","49360795","147290909150"
"073540","에프알텍","3070","3120","50","1.63","718742","2205139075"
"064850","에프앤가이드","6410","8000","1590","24.80","5222215","40618677200"
"064090","에프앤리퍼블릭","2585","2790","205","7.93","393637","1050913970"
"036810","에프에스티","14650","15300","650","4.44","948628","14142928850"
"173940","에프엔씨엔터","5900","5630","-270","-4.58","388440","2261554850"
"083500","에프엔에스테크","8010","9330","1320","16.48","737894","6350475730"
"054940","엑사이엔씨","1140","1200","60","5.26","2545485","2903798955"
"950130","엑세스바이오","17200","17500","300","1.74","50395013","998633940600"
"205100","엑셈","3785","4175","390","10.30","6561223","26548891255"
"070300","엑스큐어","2555","3105","550","21.53","388985","1151074305"
"092870","엑시콘","9280","9800","520","5.60","846861","8259306830"
"317870","엔바이오니아","11200","8550","-2650","-23.66","786917","7280016950"
"067570","엔브이에이치코리아","3465","3770","305","8.80","1448750","5221731710"
"236810","엔비티","7390","7170","-220","-2.98","3456560","26158297680"
"140610","엔솔바이오사이언스","14000","13000","-1000","-7.14","140743","1881381300"
"333620","엔시스","13500","15000","1500","11.11","472902","6660240050"
"101400","엔시트론","781","793","12","1.54","6017856","4746070513"
"036570","엔씨소프트","373500","402500","29000","7.76","2167358","820665051750"
"217820","엔에스","8360","8790","430","5.14","1614095","14590514860"
"031860","엔에스엔","1200","1280","80","6.67","21933404","26597967090"
"238170","엔에스엠","766","849","83","10.84","39266","27347927"
"224760","엔에스컴퍼니","3295","2450","-845","-25.64","6092","15962555"
"380440","엔에이치스팩19호","2100","2080","-20","-0.95","1529431","3202212035"
"391060","엔에이치스팩20호","2100","2085","-15","-0.71","642949","1345985855"
"396770","엔에이치스팩22호","2150","2150","0","0.00","236981","509735720"
"422040","엔에이치스팩23호","2115","2115","0","0.00","465052","987889920"
"265740","엔에프씨","11250","10900","-350","-3.11","443284","4942035400"
"354200","엔젠바이오","8180","8840","660","8.07","2155891","22137768580"
"093510","엔지브이아이","2000","2000","0","0.00","100","198875"
"208860","엔지스테크널러지","2205","2205","0","0.00","0","0"
"183490","엔지켐생명과학","17000","21000","4000","23.53","11571237","266923922900"
"085310","엔케이","873","991","118","13.52","1878860","1712279816"
"182400","엔케이맥스","15300","17000","1700","11.11","10574857","174480794350"
"348370","엔켐","47100","57700","10600","22.51","2702493","136588695350"
"069410","엔텔스","5640","6090","450","7.98","889089","5368862210"
"227950","엔투텍","1385","1330","-55","-3.97","8257667","11578416395"
"291230","엔피","7210","7760","550","7.63","13392215","107274488970"
"198080","엔피디","2380","2550","170","7.14","372528","922969285"
"048830","엔피케이","2020","2245","225","11.14","3285932","7102785930"
"096870","엘디티","3685","3695","10","0.27","399359","1475096930"
"276240","엘리비젼","598","749","151","25.25","16375","9387793"
"900140","엘브이엠씨홀딩스","2920","3070","150","5.14","3109770","9138171100"
"376190","엘비루셈","7310","7760","450","6.16","361567","2766190780"
"061970","엘비세미콘","8310","9360","1050","12.64","7972830","72343912390"
"138690","엘아이에스","982","982","0","0.00","0","0"
"290650","엘앤씨바이오","31700","28550","-3150","-9.94","2856134","86481307050"
"066970","엘앤에프","214200","245600","31400","14.66","9934579","2249386899200"
"156100","엘앤케이바이오","10350","11450","1100","10.63","1071664","12621388050"
"311060","엘에이티","3800","4700","900","23.68","10301","41385045"
"073110","엘엠에스","7960","8070","110","1.38","297226","2373691580"
"083310","엘오티베큠","12450","11650","-800","-6.43","2262410","27964549900"
"037950","엘컴텍","1150","1185","35","3.04","7113344","8287233225"
"170920","엘티씨","8130","8800","670","8.24","300929","2492665170"
"058630","엠게임","7590","8280","690","9.09","6597389","52694749430"
"058970","엠로","16500","15350","-1150","-6.97","738884","11975872250"
"019590","엠벤처투자","1205","1475","270","22.41","16329876","23318429375"
"169330","엠브레인","3545","3585","40","1.13","552229","1953000175"
"097520","엠씨넥스","31050","34600","3550","11.43","1130918","36874914200"
"179290","엠아이텍","9170","12400","3230","35.22","11824267","125108059880"
"009780","엠에스씨","5790","6090","300","5.18","141421","843777250"
"123040","엠에스오토텍","4295","4930","635","14.78","2602200","12480858360"
"323230","엠에프엠코리아","889","946","57","6.41","1031918","948100695"
"033160","엠케이전자","11000","13300","2300","20.91","3745387","44926394750"
"347890","엠투아이","8250","9500","1250","15.15","2600155","23515745160"
"033310","엠투엔","6400","8690","2290","35.78","17740917","147226037540"
"259630","엠플러스","14750","16700","1950","13.22","2248597","36263996900"
"065150","엠피대산","569","562","-7","-1.23","2589459","1463385256"
"115960","연우","17250","18000","750","4.35","494932","8581562550"
"090740","연이비앤티","2105","2105","0","0.00","0","0"
"060850","영림원소프트랩","8630","10550","1920","22.25","3532857","36039467020"
"014440","영보화학","3625","4235","610","16.83","5138095","21222025025"
"007530","영신금속","2705","2675","-30","-1.11","442477","1186013705"
"143540","영우디에스피","1530","1920","390","25.49","110605194","220284953880"
"111770","영원무역","39650","41900","2250","5.67","1977400","79384834278"
"009970","영원무역홀딩스","47300","46800","-500","-1.06","382667","18250652500"
"003520","영진약품","3555","3615","60","1.69","7197358","26008413010"
"000670","영풍","511000","588000","77000","15.07","19898","10691048500"
"036560","영풍정밀","8560","9200","640","7.48","1802268","17085007890"
"006740","영풍제지","7280","7270","-10","-0.14","5139611","38202699040"
"012280","영화금속","1100","1200","100","9.09","4211239","4864821930"
"265560","영화테크","12700","14000","1300","10.24","2873514","38481287700"
"012160","영흥","785","848","63","8.03","2664342","2192844321"
"036000","예림당","1900","1980","80","4.21","379111","726090590"
"250930","예선테크","1325","1460","135","10.19","5902024","8744804100"
"053280","예스24","6370","6750","380","5.97","1263000","8374077680"
"015360","예스코홀딩스","34600","35100","500","1.45","57128","2010342250"
"122640","예스티","6760","9120","2360","34.91","1925951","15512845470"
"900300","오가닉티코스메틱","348","330","-18","-5.17","22878292","7707154227"
"045060","오공","3655","3825","170","4.65","6277344","25532939370"
"080520","오디텍","5480","5660","180","3.28","1192091","6556754870"
"007310","오뚜기","433500","465000","31500","7.27","275904","124106875500"
"039830","오로라","7940","8730","790","9.95","481479","4010179850"
"322310","오로스테크놀로지","15150","14850","-300","-1.98","384458","5642657250"
"046120","오르비텍","6970","7360","390","5.60","69235862","490681260030"
"014940","오리엔탈정공","2805","3365","560","19.96","8322772","27616926145"
"002630","오리엔트바이오","760","834","74","9.74","8958162","7368649349"
"065500","오리엔트정공","1595","1900","305","19.12","2900718","5065054830"
"271560","오리온","106000","105000","-1000","-0.94","2957081","305429892000"
"001800","오리온홀딩스","14950","15000","50","0.33","1412056","21158640300"
"010470","오리콤","6850","6520","-330","-4.82","2180010","14071833710"
"352910","오비고","10950","11550","600","5.48","2732664","31464233350"
"053980","오상자이엘","6080","6600","520","8.55","22008160","165073674190"
"052420","오성첨단소재","2150","2150","0","0.00","0","0"
"241790","오션브릿지","11000","12500","1500","13.64","724344","8902896950"
"329020","오션스톤","1485","1300","-185","-12.46","19095","26965735"
"039200","오스코텍","28150","28150","0","0.00","3043377","86820035100"
"226400","오스테오닉","3025","2945","-80","-2.64","759159","2270088745"
"031510","오스템","1805","2010","205","11.36","16538768","35314837610"
"048260","오스템임플란트","99300","110100","10800","10.88","3799156","395542677850"
"138080","오이솔루션","22150","23650","1500","6.77","436237","10106472550"
"080580","오킨스전자","21450","20150","-1300","-6.06","1507624","30509511300"
"067170","오텍","7660","7450","-210","-2.74","1255614","9800831240"
"353590","오토앤","11550","13700","2150","18.61","10104191","132438565600"
"173130","오파스넷","6140","5490","-650","-10.59","9233823","51261871900"
"049480","오픈베이스","2825","3080","255","9.03","16903128","51788342635"
"309930","오하임아이엔티","3120","3590","470","15.06","8963451","31582045980"
"244460","올리패스","5800","5770","-30","-0.52","4714231","27015026340"
"226950","올릭스","23500","23100","-400","-1.70","2296028","52891655200"
"057540","옴니시스템","2635","2240","-395","-14.99","54467126","139149631710"
"131030","옵투스제약","6160","6650","490","7.95","939148","6413262770"
"082210","옵트론텍","5340","5640","300","5.62","5945914","33161254910"
"109080","옵티시스","11800","14050","2250","19.07","2187557","31474195850"
"153710","옵티팜","8620","9940","1320","15.31","6063956","60753142740"
"321820","와이더플래닛","7500","7900","400","5.33","319481","2472873530"
"122990","와이솔","8590","8970","380","4.42","855528","7470848670"
"232140","와이아이케이","4140","4280","140","3.38","1445535","6035904495"
"065530","와이어블","2680","2950","270","10.07","15243984","46237551655"
"067900","와이엔텍","9220","10050","830","9.00","2789401","28424291400"
"155650","와이엠씨","6210","6020","-190","-3.06","709248","4388987020"
"273640","와이엠텍","15000","16800","1800","12.00","649625","10293196650"
"251370","와이엠티","12600","15200","2600","20.63","3471523","50928177400"
"066430","와이오엠","2005","1880","-125","-6.23","1085125","2140759160"
"193250","와이제이엠게임즈","2100","2150","50","2.38","17433778","37854047215"
"273060","와이즈버즈","1290","1295","5","0.39","1715584","2255774130"
"019210","와이지-원","6650","7450","800","12.03","2276501","15607619010"
"122870","와이지엔터테인먼트","49650","59000","9350","18.83","4694544","257319136750"
"011690","와이투솔루션","800","710","-90","-11.25","24438193","17028006716"
"332570","와이팜","4660","4760","100","2.15","1359818","6480639150"
"079000","와토스코리아","5630","6570","940","16.70","4774626","31773683840"
"070960","용평리조트","4005","4050","45","1.12","1195560","4737396820"
"316140","우리금융지주","11600","12100","500","4.31","52098633","612523870214"
"032820","우리기술","2225","2085","-140","-6.29","62569337","130770575950"
"041190","우리기술투자","5530","6320","790","14.29","69440610","435416414880"
"115440","우리넷","8730","8980","250","2.86","1595660","14117594660"
"046970","우리로","1485","1600","115","7.74","9331758","14528231185"
"082850","우리바이오","3175","3795","620","19.53","86343415","350128326960"
"215360","우리산업","14700","16300","1600","10.88","4535432","73068425750"
"072470","우리산업홀딩스","4450","5570","1120","25.17","46782583","256713985900"
"073560","우리손에프앤지","1965","1985","20","1.02","16276645","31518032690"
"037400","우리엔터프라이즈","2310","2635","325","14.07","11496447","30170933920"
"153490","우리이앤엘","1195","1355","160","13.39","6835906","9002658320"
"010050","우리종금","884","972","88","9.95","56626247","52332009359"
"101170","우림피티에스","8950","9100","150","1.68","47648734","430826480940"
"006980","우성","24900","25150","250","1.00","176589","4320060500"
"066590","우수AMS","3810","4010","200","5.25","7056309","28432055570"
"017370","우신시스템","2470","2670","200","8.10","2398612","6289034485"
"103840","우양","3800","4010","210","5.53","1600198","6419046950"
"046940","우원개발","4305","5410","1105","25.67","18220330","89846374875"
"215380","우정바이오","4970","5050","80","1.61","2960698","15548712865"
"065680","우주일렉트로","21400","21450","50","0.23","893964","18820100900"
"105840","우진","11900","13600","1700","14.29","29885319","374187809450"
"018620","우진비앤지","2115","2180","65","3.07","20183276","42873418440"
"010400","우진아이엔에스","6020","6620","600","9.97","787004","5366507200"
"049800","우진플라임","3385","3900","515","15.21","701036","2538176585"
"016880","웅진","1395","1500","105","7.53","9740796","14426083695"
"095720","웅진씽크빅","2380","2605","225","9.45","4490414","11493679670"
"005820","원림","22800","25350","2550","11.18","94726","2408753300"
"307280","원바이오젠","1625","1635","10","0.62","1144935","1866332430"
"053080","원방테크","10550","12100","1550","14.69","1859450","21317065200"
"032940","원익","3675","3835","160","4.35","350030","1319829285"
"240810","원익IPS","28700","29350","650","2.26","8098143","242913264960"
"074600","원익QnC","26600","24750","-1850","-6.95","9799082","243757294850"
"104830","원익머트리얼즈","30850","31650","800","2.59","1889940","57791306500"
"014190","원익큐브","2460","2750","290","11.79","8705015","23635487460"
"131390","원익피앤이","20650","21000","350","1.69","2300455","48188781350"
"030530","원익홀딩스","3835","3995","160","4.17","3144889","12251131185"
"012620","원일특강","11500","12150","650","5.65","3637528","44487613500"
"382840","원준","41368","35400","-5968","-14.43","9269152","378824172650"
"336570","원텍","3025","2980","-45","-1.49","23728138","72685740560"
"376980","원티드랩","21900","23200","1300","5.94","2691029","64127772750"
"122830","원포유","1890","1955","65","3.44","313892","588984730"
"008370","원풍","4880","5040","160","3.28","346330","1716254005"
"008290","원풍물산","736","862","126","17.12","7829506","6898106513"
"101160","월덱스","18550","19050","500","2.70","2669890","50771854700"
"336060","웨이버스","1720","1755","35","2.03","6663214","11603244590"
"095270","웨이브일렉트로","5580","5430","-150","-2.69","863850","4672100000"
"010600","웰바이오텍","1650","1715","65","3.94","43953946","78779154080"
"065950","웰크론","3355","3590","235","7.00","10710986","39479287730"
"076080","웰크론한텍","2935","4410","1475","50.26","100659507","424784845080"
"196700","웹스","3440","3980","540","15.70","46207120","179984343090"
"069080","웹젠","18700","20800","2100","11.23","1424919","27889229250"
"053580","웹케시","16450","20300","3850","23.40","1084898","20200741650"
"071460","위니아","2790","2550","-240","-8.60","1820914","4683342495"
"377460","위니아에이드","11700","9150","-2550","-21.79","7370544","73961133910"
"044340","위닉스","12150","13000","850","7.00","640973","7872653550"
"330350","위더스제약","8530","8930","400","4.69","605809","5441237360"
"348350","위드텍","15300","15100","-200","-1.31","209441","3170429450"
"112040","위메이드","59100","71200","12100","20.47","21821247","1468304092200"
"101730","위메이드맥스","18150","22900","4750","26.17","23194896","489029409200"
"123420","위메이드플레이","23550","28300","4750","20.17","4579729","121948120200"
"065370","위세아이텍","11350","11250","-100","-0.88","400554","4569157700"
"140660","위월드","2400","2495","95","3.96","10413","24403000"
"038620","위즈코프","1130","1200","70","6.19","25615371","30738579590"
"299900","위지윅스튜디오","21750","25550","3800","17.47","9378159","221413026500"
"036090","위지트","839","1020","181","21.57","129196578","137020694602"
"136540","윈스","13600","14300","700","5.15","412255","5723945900"
"320000","윈텍","2125","2335","210","9.88","6338414","15189157680"
"097800","윈팩","1400","1460","60","4.29","1394791","1986286905"
"192390","윈하이텍","3615","4040","425","11.76","2081009","8024782045"
"313760","윌링스","11100","11700","600","5.41","1570132","17948359850"
"008600","윌비스","931","1000","69","7.41","7984270","7779439435"
"900340","윙입푸드","1365","1200","-165","-12.09","24655886","31682235075"
"033270","유나이티드제약","23550","25700","2150","9.13","1548284","39950203300"
"064510","유네코","2750","2750","0","0.00","0","0"
"014830","유니드","89000","96100","7100","7.98","1541305","146301350900"
"036200","유니셈","7360","7350","-10","-0.14","13653178","103197095990"
"018000","유니슨","2370","2790","420","17.72","22860368","58370617780"
"000910","유니온","5790","6430","640","11.05","25605952","165877407870"
"047400","유니온머티리얼","2230","3440","1210","54.26","273845641","906288300120"
"203450","유니온커뮤니티","2795","3235","440","15.74","4468445","14873159630"
"011330","유니켐","1200","1190","-10","-0.83","1867066","2215659385"
"077500","유니퀘스트","9000","9200","200","2.22","1759734","16335678570"
"011320","유니크","6520","7110","590","9.05","13363621","89754694200"
"086390","유니테스트","17850","19200","1350","7.56","3581100","65745736850"
"241690","유니테크노","5650","5840","190","3.36","2873286","16441974530"
"142210","유니트론텍","3695","4010","315","8.53","1596407","6107773630"
"121060","유니포인트","1700","1745","45","2.65","54690","95889485"
"048430","유라테크","6900","7350","450","6.52","437620","3185285860"
"206650","유바이오로직스","15750","17100","1350","8.57","9744660","164615960600"
"089850","유비벨록스","14650","16200","1550","10.58","2072094","33028330450"
"084440","유비온","2235","2295","60","2.68","135739","306649820"
"032620","유비케어","5360","6100","740","13.81","9939626","61643350750"
"264450","유비쿼스","14850","17400","2550","17.17","471157","7601029150"
"078070","유비쿼스홀딩스","16600","16350","-250","-1.51","1051821","17478108750"
"002920","유성기업","2820","2970","150","5.32","279511","807212985"
"024800","유성티엔에스","2555","2710","155","6.07","863652","2219780125"
"000700","유수홀딩스","5920","6130","210","3.55","391134","2347047420"
"054930","유신","27250","27300","50","0.18","4308861","115049421150"
"069330","유아이디","2060","2225","165","8.01","2078841","4576066770"
"049520","유아이엘","2550","3070","520","20.39","520881","1483798775"
"367460","유안타제7호스팩","2480","2165","-315","-12.70","8867173","21307138275"
"367480","유안타제8호스팩","2150","2150","0","0.00","493678","1064511235"
"003470","유안타증권","2675","2940","265","9.91","2347564","6485756630"
"003475","유안타증권우","2880","3235","355","12.33","90598","271998880"
"263770","유에스티","3025","3315","290","9.59","391291","1222133975"
"337840","유엑스엔","17400","19600","2200","12.64","58370","1060326850"
"072130","유엔젤","3180","3415","235","7.39","962869","3216909265"
"000220","유유제약","6470","6760","290","4.48","4750635","32803437760"
"000225","유유제약1우","8700","9420","720","8.28","1328868","12891174990"
"000227","유유제약2우B","17000","17250","250","1.47","22410","398754350"
"388720","유일로보틱스","21100","28450","7350","34.83","53290438","1438399913050"
"340930","유일에너테크","13250","15150","1900","14.34","1892236","28542705200"
"023410","유진기업","3905","4105","200","5.12","4120964","16147127135"
"056080","유진로봇","5020","5380","360","7.17","9048485","48028784015"
"373340","유진스팩6호","2265","2250","-15","-0.66","832091","1951605220"
"388800","유진스팩7호","2180","2155","-25","-1.15","189087","409599230"
"413630","유진스팩8호","2115","2120","5","0.24","199534","422941580"
"084370","유진테크","29650","28650","-1000","-3.37","2649971","79270850888"
"001200","유진투자증권","2640","2930","290","10.98","3036364","8535584940"
"178780","유테크","1730","1730","0","0.00","0","0"
"221800","유투바이오","28750","29000","250","0.87","1698","43481400"
"179900","유티아이","17500","23000","5500","31.43","3374743","77172410850"
"263050","유틸렉스","6700","5280","-1420","-21.19","33054525","179736686900"
"000100","유한양행","57300","59100","1800","3.14","3082085","177616397100"
"000105","유한양행우","55200","56800","1600","2.90","9963","559188800"
"003460","유화증권","2340","2500","160","6.84","232688","552739530"
"003465","유화증권우","2535","2590","55","2.17","10556","27511205"
"191410","육일씨엔에쓰","3180","3470","290","9.12","711887","2438943085"
"008730","율촌화학","19000","26150","7150","37.63","2369468","50480308900"
"072770","율호","1385","1615","230","16.61","8941931","13366530165"
"008250","이건산업","8690","9490","800","9.21","978324","8649876410"
"039020","이건홀딩스","3910","3960","50","1.28","3842969","14633226010"
